student_id,course_id,date
S00908,C033,2024-08-06
S09972,C001,2025-02-20
S03872,C001,2025-01-08
S06263,C041,2024-09-14
S09420,C018,2024-12-25
S07532,C044,2024-09-16
S01449,C017,2024-07-09
S07725,C012,2024-03-17
S00982,C031,2024-03-03
S06960,C022,2024-01-22
S07025,C018,2025-10-29
S08398,C039,2025-03-30
S03023,C045,2025-03-26
S09978,C046,2025-11-27
S02660,C025,2024-01-20
S08657,C036,2025-07-24
S05936,C045,2024-05-26
S05928,C004,2024-08-09
S01160,C048,2024-10-01
S06661,C030,2025-10-08
S04317,C031,2025-06-26
S06545,C012,2024-05-29
S06784,C041,2024-04-18
S03041,C048,2025-11-09
S06681,C004,2023-12-30
S09880,C035,2024-02-08
S05138,C031,2025-09-13
S01463,C023,2024-12-10
S05271,C004,2025-03-14
S02249,C024,2024-04-12
S04736,C045,2024-04-20
S05988,C008,2025-07-29
S06440,C023,2025-07-06
S04336,C021,2025-10-15
S06859,C039,2024-01-22
S08744,C043,2024-06-20
S00906,C016,2025-07-19
S03499,C011,2025-11-13
S07586,C004,2025-04-24
S04925,C046,2025-06-05
S09354,C021,2025-02-16
S02714,C004,2024-01-09
S06594,C021,2024-05-28
S04740,C022,2024-01-05
S02104,C035,2025-07-16
S04437,C013,2025-02-14
S08709,C020,2025-06-17
S00277,C044,2025-05-13
S00904,C046,2024-09-19
S07450,C047,2024-08-10
S08809,C034,2024-06-29
S05557,C012,2024-10-21
S07127,C027,2025-05-23
S06519,C001,2024-02-19
S06306,C008,2024-04-07
S04433,C048,2024-05-10
S02947,C047,2024-10-01
S04683,C044,2024-10-23
S07269,C011,2025-09-01
S03487,C036,2024-12-03
S05926,C004,2025-02-05
S06720,C015,2025-07-16
S00498,C003,2025-04-16
S02868,C017,2024-03-21
S04252,C003,2025-11-05
S09052,C029,2024-03-29
S00645,C046,2023-12-29
S04190,C020,2024-09-11
S07301,C018,2024-02-13
S01527,C024,2025-03-13
S00140,C027,2024-11-26
S07042,C010,2025-05-07
S06926,C017,2025-03-18
S02427,C010,2025-05-23
S00216,C023,2025-04-05
S01202,C018,2024-08-19
S05041,C032,2024-11-14
S07631,C025,2025-03-10
S06095,C032,2024-02-18
S04972,C021,2025-02-20
S09901,C006,2025-03-30
S00681,C022,2024-09-01
S05291,C041,2024-11-25
S01582,C009,2024-03-31
S06319,C009,2024-05-14
S00074,C031,2024-05-22
S01663,C018,2023-12-07
S03943,C008,2024-10-24
S09578,C032,2024-08-16
S09026,C036,2024-03-12
S00421,C007,2024-07-02
S01919,C034,2025-10-22
S01331,C014,2025-05-29
S05694,C008,2024-03-11
S01610,C012,2024-01-15
S05672,C031,2024-01-21
S02424,C005,2025-08-11
S05784,C013,2025-12-04
S06108,C002,2024-11-04
S03730,C040,2025-01-07
S04595,C016,2024-07-12
S04314,C005,2024-01-07
S03217,C020,2025-06-28
S09499,C048,2024-04-22
S00201,C050,2024-10-25
S00812,C025,2024-04-02
S06764,C026,2024-12-01
S02713,C007,2025-01-26
S00707,C003,2025-08-12
S09838,C043,2025-11-05
S07467,C018,2024-05-25
S03025,C007,2024-06-06
S00778,C011,2024-07-25
S03320,C028,2025-06-07
S05811,C014,2025-04-20
S02263,C011,2025-11-29
S03743,C035,2024-12-21
S05677,C016,2025-06-03
S02014,C046,2024-08-24
S03372,C032,2025-08-26
S09731,C011,2024-12-25
S06921,C050,2024-08-22
S08609,C035,2025-02-20
S01022,C027,2024-05-08
S01556,C038,2025-01-23
S00634,C027,2024-01-31
S03334,C024,2024-12-23
S09926,C050,2024-02-17
S06546,C050,2024-09-30
S04646,C034,2024-05-27
S03088,C006,2024-03-07
S08654,C026,2024-07-19
S07032,C046,2024-02-21
S05577,C001,2025-08-27
S02234,C014,2025-06-26
S00838,C029,2025-06-29
S02230,C030,2024-10-29
S08427,C039,2024-03-27
S07651,C042,2025-08-20
S07569,C011,2025-02-04
S07523,C025,2025-08-14
S08941,C026,2025-01-31
S00650,C003,2025-05-27
S09175,C018,2024-10-29
S08437,C044,2025-11-20
S06891,C049,2024-08-17
S08844,C048,2024-11-21
S07622,C015,2024-07-06
S02734,C041,2024-07-19
S04878,C040,2024-06-14
S09298,C019,2025-11-24
S06570,C027,2025-08-11
S08483,C006,2025-05-08
S07154,C036,2025-07-05
S06330,C035,2024-04-13
S08275,C010,2024-04-22
S00534,C042,2023-12-21
S03070,C027,2025-02-23
S00379,C025,2024-02-27
S08184,C050,2025-09-01
S08355,C004,2024-12-09
S08276,C050,2024-05-27
S04527,C036,2025-05-02
S02444,C012,2025-09-27
S04446,C018,2024-05-18
S04584,C019,2024-11-19
S07911,C046,2025-03-28
S02032,C010,2024-11-23
S01847,C009,2025-08-10
S01235,C019,2024-09-30
S04146,C028,2025-02-10
S03048,C017,2025-03-15
S01644,C008,2024-11-16
S07387,C040,2025-05-16
S05647,C036,2025-10-17
S07766,C015,2024-04-10
S02707,C003,2025-04-10
S05407,C007,2024-07-28
S09217,C012,2025-10-05
S01995,C018,2024-11-26
S03795,C009,2025-08-26
S05362,C003,2023-12-16
S00858,C044,2024-09-30
S02139,C014,2025-06-26
S02203,C012,2024-05-23
S05856,C013,2025-10-04
S09959,C044,2025-05-24
S09633,C008,2024-08-05
S08431,C018,2025-08-24
S00452,C047,2024-01-22
S02683,C031,2024-11-04
S09120,C040,2024-04-08
S06770,C036,2024-04-22
S03971,C032,2024-06-04
S03020,C044,2024-12-12
S04668,C046,2024-07-23
S00943,C034,2024-06-13
S08033,C023,2024-01-28
S04459,C033,2025-07-16
S01725,C004,2024-09-12
S03948,C027,2024-12-15
S09709,C027,2024-08-12
S04168,C003,2024-01-16
S07077,C041,2024-02-07
S07990,C031,2025-09-20
S01109,C031,2024-08-22
S03759,C002,2025-11-04
S07193,C005,2025-10-19
S09792,C028,2025-05-30
S08046,C025,2023-12-09
S02883,C045,2025-08-16
S09406,C047,2024-04-28
S09478,C001,2025-02-05
S08901,C034,2025-07-20
S03006,C009,2025-09-10
S01436,C027,2024-06-30
S06890,C006,2024-05-16
S06820,C034,2025-11-16
S03674,C027,2024-06-23
S06164,C036,2024-11-04
S09079,C008,2024-07-21
S09443,C037,2025-02-25
S02626,C016,2024-12-13
S06200,C031,2024-03-21
S03856,C024,2025-07-12
S06852,C004,2025-02-14
S03194,C018,2025-02-15
S08285,C010,2025-03-19
S00387,C018,2024-10-22
S02484,C037,2024-01-13
S04048,C032,2025-11-15
S03496,C019,2024-05-15
S05540,C039,2024-10-08
S07542,C046,2024-04-11
S04516,C007,2024-02-16
S05828,C038,2023-12-14
S05384,C009,2024-04-10
S07084,C011,2025-11-10
S07182,C017,2025-10-09
S08009,C002,2025-09-08
S03657,C030,2025-02-24
S03402,C011,2024-01-27
S04637,C013,2023-12-14
S02237,C033,2024-07-13
S05307,C013,2024-09-10
S06161,C006,2025-09-15
S03956,C018,2025-05-07
S02861,C002,2024-01-13
S02982,C017,2025-06-11
S03885,C034,2024-10-09
S01420,C004,2025-06-07
S04192,C019,2024-07-28
S02227,C045,2024-10-26
S05156,C043,2024-06-27
S07568,C037,2024-12-22
S09766,C037,2024-05-08
S02873,C039,2024-08-02
S01444,C003,2025-05-03
S02779,C040,2025-05-04
S07152,C025,2025-02-10
S04737,C026,2024-09-03
S07210,C013,2024-07-11
S08750,C016,2025-04-26
S00502,C040,2024-09-22
S07791,C016,2025-07-17
S07089,C014,2024-12-10
S09018,C045,2024-10-03
S00611,C011,2024-05-02
S06692,C042,2025-02-04
S05377,C021,2025-04-23
S09609,C011,2024-11-30
S06968,C003,2024-10-21
S06709,C045,2025-04-16
S05304,C043,2025-10-15
S03806,C028,2024-08-22
S00423,C012,2024-04-01
S05150,C006,2025-05-07
S01421,C046,2024-03-15
S04465,C012,2024-04-02
S04287,C009,2025-08-17
S02487,C012,2024-11-12
S08488,C025,2024-04-17
S01932,C041,2024-08-23
S00830,C026,2025-06-10
S09056,C045,2025-05-28
S00507,C045,2025-07-24
S00517,C038,2024-01-09
S03970,C015,2024-01-10
S07118,C028,2025-10-21
S00684,C029,2024-02-19
S03053,C038,2025-06-14
S00521,C049,2024-09-14
S07282,C011,2024-10-16
S01133,C030,2025-08-21
S05269,C007,2025-02-14
S00885,C026,2025-05-23
S04998,C033,2025-01-02
S05728,C040,2025-04-27
S06102,C015,2025-07-05
S05485,C044,2024-01-24
S08047,C022,2023-12-07
S09578,C016,2025-04-24
S03131,C012,2025-03-19
S02213,C024,2025-02-19
S05922,C035,2024-06-12
S01624,C003,2025-10-21
S06354,C003,2024-11-11
S08504,C036,2025-09-29
S00048,C012,2024-10-08
S09956,C039,2024-10-28
S08210,C020,2025-01-29
S02865,C003,2025-02-26
S04140,C032,2024-10-02
S03805,C004,2024-11-08
S00793,C020,2025-03-08
S07480,C003,2023-12-29
S08077,C027,2025-11-07
S03682,C039,2024-09-10
S03817,C033,2024-09-04
S00399,C036,2024-11-30
S02732,C045,2024-08-31
S00469,C039,2024-10-19
S05543,C016,2024-01-07
S03760,C033,2025-09-04
S04348,C027,2024-08-01
S02215,C001,2024-09-30
S02434,C012,2025-01-24
S05296,C048,2024-10-24
S03213,C009,2024-04-01
S00093,C015,2025-09-03
S05711,C035,2025-07-13
S04107,C023,2024-12-11
S06274,C044,2024-09-29
S09086,C021,2025-01-20
S05922,C018,2024-07-14
S08075,C038,2024-05-13
S03656,C023,2024-03-30
S04292,C048,2025-02-18
S08972,C022,2024-05-01
S00057,C017,2024-02-05
S07448,C013,2024-09-07
S03585,C048,2024-09-17
S02293,C030,2025-05-19
S00169,C014,2024-09-01
S04115,C041,2025-06-04
S05097,C013,2025-08-08
S05972,C044,2024-04-11
S04001,C037,2025-07-04
S02963,C034,2024-09-13
S02593,C019,2023-12-25
S00546,C029,2023-12-31
S05318,C015,2025-07-15
S03579,C036,2024-06-18
S06373,C019,2025-01-17
S06505,C034,2024-04-22
S08415,C009,2025-08-05
S02753,C049,2025-12-03
S01929,C023,2025-04-19
S07040,C036,2024-08-29
S04597,C041,2025-04-30
S09537,C036,2024-01-22
S06296,C005,2024-09-22
S03050,C001,2025-06-04
S05635,C018,2025-02-24
S00797,C014,2024-07-07
S04442,C047,2024-02-15
S07388,C050,2025-07-03
S08548,C014,2024-07-20
S01239,C050,2025-04-07
S06590,C006,2024-12-05
S08246,C032,2025-11-08
S04588,C043,2024-12-14
S09189,C025,2025-04-04
S09975,C020,2025-11-28
S03995,C028,2024-10-17
S03655,C031,2025-02-04
S05193,C010,2024-06-17
S06414,C040,2025-02-12
S00762,C043,2025-03-15
S08341,C035,2025-09-14
S02389,C020,2025-06-07
S00670,C007,2024-09-04
S06621,C045,2024-02-10
S00224,C021,2024-12-10
S05708,C024,2025-04-18
S01760,C038,2024-02-24
S09832,C014,2024-08-24
S04826,C011,2025-02-26
S09775,C040,2024-03-15
S02601,C017,2025-04-29
S07278,C038,2024-09-12
S04489,C046,2024-02-04
S02393,C049,2025-05-21
S05605,C011,2024-03-04
S00568,C049,2025-03-15
S05302,C020,2024-12-26
S07683,C006,2024-08-25
S01999,C017,2023-12-27
S03631,C039,2024-08-17
S08047,C009,2024-09-30
S00483,C018,2025-11-05
S05129,C047,2025-04-11
S09388,C037,2025-04-21
S03422,C048,2024-03-31
S05864,C034,2025-03-02
S09086,C047,2024-07-13
S03143,C050,2025-01-10
S00127,C009,2025-07-03
S09589,C018,2025-10-02
S05930,C006,2024-07-09
S02795,C039,2024-05-25
S00652,C031,2025-02-02
S09876,C004,2025-04-06
S07191,C049,2024-06-08
S07059,C049,2025-05-28
S06450,C022,2024-04-09
S03117,C048,2025-03-08
S08059,C049,2025-10-01
S02932,C044,2025-06-23
S09841,C025,2024-05-12
S00590,C004,2024-10-02
S03429,C007,2024-08-12
S05362,C023,2024-01-14
S06426,C002,2024-04-25
S07531,C014,2025-06-12
S00617,C014,2024-05-04
S01359,C042,2025-03-25
S08489,C026,2024-10-22
S04807,C030,2024-05-28
S05083,C048,2024-08-12
S05768,C035,2024-12-02
S07921,C005,2024-07-30
S03039,C035,2025-03-17
S05590,C019,2025-03-24
S08166,C049,2025-02-10
S01134,C022,2024-10-07
S00027,C046,2024-10-20
S08500,C036,2024-10-03
S06248,C034,2025-05-07
S09178,C041,2025-01-04
S08732,C027,2024-06-20
S04316,C011,2024-04-23
S06897,C033,2024-03-04
S02764,C005,2025-02-18
S09101,C037,2025-07-19
S07637,C002,2024-01-07
S02433,C032,2024-09-01
S03944,C010,2024-09-05
S05980,C025,2025-09-25
S08680,C027,2025-11-05
S00770,C035,2025-11-22
S04070,C037,2024-04-30
S09760,C013,2025-05-17
S08104,C041,2025-08-11
S01699,C015,2024-04-02
S04803,C007,2024-06-28
S07522,C010,2025-02-14
S05977,C002,2025-10-22
S08753,C041,2025-04-18
S05566,C011,2025-06-11
S02138,C012,2024-10-18
S07923,C005,2024-06-15
S06740,C012,2025-10-17
S00909,C036,2025-04-25
S02516,C027,2025-10-08
S06935,C047,2025-10-03
S01491,C015,2024-08-03
S00113,C017,2024-03-17
S02579,C038,2025-05-24
S06554,C048,2025-04-20
S02012,C010,2024-06-03
S00708,C029,2023-12-28
S06571,C044,2025-11-17
S09422,C010,2024-12-08
S04503,C015,2023-12-19
S01485,C006,2025-10-03
S05392,C010,2024-03-04
S09945,C005,2025-10-30
S07076,C012,2024-09-11
S01798,C016,2024-01-26
S04511,C016,2025-04-01
S06929,C036,2024-10-25
S01611,C043,2024-03-16
S07652,C044,2025-09-10
S08730,C012,2025-05-23
S00901,C019,2024-08-01
S05467,C015,2024-03-20
S06193,C049,2025-09-10
S09737,C029,2025-03-20
S00527,C009,2024-08-02
S04525,C047,2024-02-27
S01222,C032,2025-01-04
S01192,C035,2025-10-21
S06391,C033,2025-09-21
S09859,C038,2025-09-10
S09770,C036,2024-06-07
S08785,C011,2025-03-09
S05725,C037,2025-04-02
S02174,C004,2025-01-15
S06419,C040,2023-12-07
S08859,C001,2024-03-09
S05486,C044,2025-07-01
S00525,C037,2025-05-11
S01880,C036,2025-03-19
S05990,C007,2024-06-13
S08069,C048,2025-09-30
S06885,C040,2025-09-03
S00446,C034,2025-06-14
S01338,C041,2024-06-03
S06849,C037,2025-07-06
S01740,C034,2025-03-02
S08393,C029,2024-05-17
S04690,C010,2024-02-06
S01531,C046,2025-08-28
S08383,C017,2024-09-16
S08341,C026,2025-03-27
S08882,C039,2024-01-01
S09255,C047,2024-12-16
S02388,C011,2024-12-28
S04750,C049,2025-06-24
S04586,C048,2025-03-07
S08469,C048,2025-10-16
S07801,C020,2024-08-28
S09706,C004,2025-04-15
S05323,C011,2025-08-31
S03616,C012,2024-07-02
S09921,C003,2024-01-09
S07775,C015,2025-03-23
S04588,C021,2024-10-10
S08700,C023,2025-10-14
S08187,C025,2024-06-27
S06834,C031,2024-10-31
S07509,C039,2025-06-05
S01359,C010,2025-02-17
S01567,C019,2024-04-02
S01646,C017,2025-02-10
S09607,C036,2025-03-18
S04728,C012,2025-04-09
S09336,C025,2025-02-18
S01859,C029,2025-11-28
S03197,C006,2024-10-18
S07044,C050,2024-02-08
S01835,C002,2024-08-09
S06249,C010,2024-01-01
S00149,C025,2024-08-31
S04240,C023,2024-02-04
S08655,C020,2024-08-29
S07077,C034,2025-01-17
S05481,C011,2025-10-06
S04955,C045,2024-01-21
S08850,C049,2025-10-02
S00019,C022,2024-05-25
S06666,C016,2024-07-16
S04568,C005,2025-09-17
S01855,C024,2024-09-01
S04443,C043,2025-02-10
S08450,C007,2025-05-03
S03611,C014,2024-03-31
S01091,C013,2025-03-22
S08684,C049,2024-10-13
S02556,C028,2024-09-10
S04870,C036,2025-10-06
S03729,C034,2025-11-19
S02540,C028,2024-01-06
S04019,C044,2025-07-24
S06689,C020,2025-05-27
S03015,C016,2024-02-13
S01995,C011,2023-12-30
S04806,C036,2024-06-29
S05683,C041,2025-08-29
S03497,C017,2025-10-13
S06136,C049,2024-01-08
S00671,C039,2024-05-10
S08156,C021,2025-09-28
S07262,C025,2024-02-27
S09470,C008,2024-02-09
S04884,C047,2024-04-02
S00124,C037,2025-06-08
S01879,C007,2024-11-13
S09646,C046,2025-06-12
S03776,C045,2024-08-10
S04683,C030,2024-05-02
S04270,C046,2024-05-29
S02218,C043,2024-10-19
S03265,C024,2024-04-07
S05409,C012,2025-11-22
S04876,C038,2024-09-13
S03457,C035,2025-11-09
S06082,C044,2024-07-24
S01786,C004,2023-12-24
S07524,C002,2024-01-11
S05021,C004,2024-07-07
S04653,C046,2025-09-30
S07597,C025,2025-01-08
S03282,C045,2024-03-28
S03564,C005,2024-03-20
S01709,C006,2025-06-25
S01614,C028,2025-01-22
S01444,C039,2025-07-20
S00722,C048,2024-07-24
S07671,C027,2024-06-01
S02846,C030,2024-03-27
S07655,C011,2025-10-25
S09650,C027,2023-12-06
S04261,C038,2024-08-16
S09236,C028,2024-09-29
S01185,C017,2025-07-07
S04940,C025,2024-07-22
S04497,C021,2024-08-25
S03993,C035,2025-07-28
S00463,C012,2025-08-31
S00993,C002,2024-06-24
S06217,C018,2024-11-03
S09133,C045,2024-05-14
S03896,C041,2024-03-26
S06682,C029,2024-07-01
S02779,C025,2024-01-14
S00098,C024,2024-11-05
S00308,C015,2025-09-14
S08837,C013,2024-05-17
S07767,C006,2023-12-25
S03295,C045,2025-11-10
S02508,C018,2025-07-17
S08756,C003,2024-09-16
S09413,C013,2025-01-20
S04127,C012,2024-10-08
S02334,C037,2025-03-25
S06506,C012,2024-05-10
S04757,C049,2025-11-29
S06352,C012,2025-01-29
S01178,C021,2024-01-18
S07223,C004,2024-12-25
S08430,C020,2025-04-28
S03911,C019,2025-09-05
S06107,C048,2025-06-09
S06973,C040,2024-02-06
S06422,C029,2025-06-09
S08142,C010,2025-05-02
S03020,C035,2024-10-08
S05628,C037,2025-03-10
S05201,C030,2025-01-03
S00743,C029,2024-06-16
S07427,C013,2024-10-10
S05596,C014,2025-01-25
S08082,C033,2025-04-12
S05072,C043,2024-10-02
S06157,C035,2024-06-20
S00083,C020,2024-03-31
S06581,C049,2025-01-30
S04004,C045,2024-03-11
S01576,C046,2024-07-14
S01531,C002,2024-11-11
S09248,C050,2024-09-28
S09718,C009,2024-05-03
S08665,C001,2025-03-03
S04619,C018,2024-05-12
S09176,C032,2024-06-07
S08858,C020,2024-06-30
S08421,C006,2025-04-03
S09499,C042,2024-10-17
S09443,C031,2025-01-21
S05950,C016,2024-03-04
S00222,C031,2024-08-07
S07728,C024,2024-05-07
S07042,C037,2025-07-19
S05471,C018,2024-09-05
S08801,C020,2025-03-11
S02135,C034,2024-06-05
S02214,C027,2024-03-03
S00507,C041,2025-10-07
S02795,C003,2024-10-22
S00517,C035,2025-05-08
S09744,C034,2024-02-27
S01678,C021,2025-01-26
S03455,C043,2025-07-03
S02908,C026,2025-06-10
S03739,C008,2025-01-10
S03814,C009,2024-05-19
S04803,C031,2024-01-19
S07143,C036,2024-06-29
S00932,C038,2024-06-08
S00326,C031,2023-12-26
S09069,C028,2025-07-06
S03239,C003,2025-04-21
S09177,C039,2024-07-30
S07554,C010,2025-02-10
S02437,C050,2023-12-22
S02639,C027,2024-10-15
S06022,C046,2024-03-12
S05224,C015,2025-01-17
S04254,C032,2024-11-08
S02807,C012,2024-09-01
S07012,C030,2024-07-08
S07656,C032,2025-08-26
S00966,C003,2024-08-02
S02499,C043,2024-09-23
S06923,C044,2023-12-12
S00289,C005,2024-12-15
S03581,C003,2024-10-26
S02411,C013,2024-12-03
S04415,C022,2024-06-28
S00404,C034,2025-05-25
S04466,C025,2025-06-26
S02326,C020,2024-07-19
S05642,C010,2025-02-13
S09498,C044,2024-02-23
S08663,C050,2025-01-08
S03336,C037,2024-06-07
S04981,C002,2024-12-18
S09985,C045,2023-12-12
S08921,C027,2025-05-25
S07670,C019,2024-06-23
S02488,C017,2025-09-09
S01673,C003,2025-06-23
S03747,C014,2025-09-17
S03163,C044,2025-12-02
S07909,C032,2025-11-07
S00940,C030,2024-06-08
S06713,C043,2024-03-28
S00256,C046,2025-07-06
S07175,C026,2025-01-26
S09412,C010,2024-03-30
S01654,C022,2024-12-25
S03928,C014,2025-04-01
S08667,C002,2025-09-20
S01080,C048,2024-12-07
S09567,C018,2025-09-14
S05030,C017,2025-06-28
S00878,C022,2025-01-04
S08500,C048,2024-01-13
S07871,C033,2025-05-04
S03266,C040,2025-04-05
S01233,C036,2025-04-30
S09832,C016,2025-02-08
S09246,C031,2024-05-14
S04945,C037,2024-07-02
S03566,C048,2025-07-11
S00340,C026,2025-11-22
S04971,C009,2024-01-20
S04238,C014,2024-08-24
S02919,C044,2024-01-09
S09684,C019,2025-06-19
S01234,C036,2024-08-19
S02370,C031,2024-12-14
S05254,C045,2024-06-11
S05270,C017,2025-07-04
S01655,C001,2025-03-01
S08879,C030,2025-08-07
S07788,C025,2025-04-28
S07050,C013,2024-03-27
S06987,C026,2024-03-30
S08519,C011,2024-08-12
S02847,C043,2024-05-10
S07068,C017,2024-08-21
S00412,C031,2025-03-11
S08816,C040,2024-11-25
S06040,C026,2024-03-25
S04789,C030,2024-12-22
S04935,C003,2024-03-02
S07191,C021,2024-01-12
S09587,C044,2025-11-23
S06573,C028,2024-11-07
S03959,C001,2025-08-15
S06812,C023,2025-01-08
S01572,C033,2025-10-28
S08107,C022,2024-08-07
S06931,C048,2024-09-08
S00626,C005,2025-02-18
S02373,C029,2025-01-04
S02188,C026,2024-11-19
S01187,C016,2025-03-04
S09294,C029,2024-08-03
S00307,C028,2025-02-13
S01075,C010,2025-07-09
S02045,C037,2024-07-30
S04936,C014,2025-11-01
S08926,C031,2025-06-16
S04196,C009,2024-08-12
S04993,C028,2024-02-16
S06780,C022,2024-10-18
S05958,C045,2024-10-11
S04046,C044,2025-06-21
S04227,C004,2024-05-08
S02533,C043,2025-06-16
S03075,C033,2025-05-25
S03119,C024,2024-01-11
S01992,C028,2024-05-03
S07729,C042,2024-11-01
S06946,C006,2024-10-03
S04016,C035,2024-01-26
S00877,C040,2025-01-17
S03507,C041,2024-02-02
S04237,C037,2025-08-29
S09323,C041,2024-09-28
S00931,C004,2024-01-15
S08648,C001,2024-11-30
S00595,C028,2024-11-26
S09552,C002,2024-03-24
S00117,C030,2023-12-07
S07776,C041,2025-09-21
S06674,C035,2024-02-11
S01659,C021,2024-03-20
S05091,C010,2025-08-01
S01299,C010,2024-04-28
S01128,C042,2025-05-23
S02987,C035,2024-12-21
S03847,C045,2024-06-28
S09336,C023,2025-03-31
S00295,C021,2025-05-08
S04116,C040,2025-06-20
S02099,C001,2024-08-04
S08696,C011,2024-09-04
S06793,C034,2025-09-09
S04512,C014,2024-05-06
S01943,C020,2024-09-28
S09858,C010,2025-05-16
S08475,C013,2024-08-24
S05724,C014,2025-08-22
S09065,C009,2023-12-09
S08777,C038,2025-07-02
S07744,C029,2024-07-06
S01188,C008,2025-07-22
S06849,C024,2024-05-11
S05522,C015,2024-04-07
S08584,C044,2024-01-14
S00839,C033,2024-10-26
S04094,C048,2025-10-29
S05743,C037,2025-03-08
S00407,C033,2024-10-07
S01491,C048,2024-10-27
S00304,C032,2025-01-27
S02523,C049,2024-05-25
S09890,C009,2025-01-23
S06480,C038,2024-07-26
S05964,C010,2024-02-12
S04407,C005,2025-02-18
S03593,C010,2025-09-29
S04065,C023,2024-02-06
S05991,C028,2024-04-08
S09283,C049,2025-09-05
S08848,C032,2024-06-16
S00070,C008,2025-03-19
S09370,C049,2025-07-25
S03529,C036,2025-04-09
S03454,C016,2024-04-23
S05905,C015,2024-07-28
S03081,C004,2024-12-20
S08959,C022,2024-07-08
S00781,C021,2025-03-04
S02441,C035,2025-03-23
S00723,C036,2025-08-29
S09790,C046,2025-07-10
S01256,C003,2024-08-30
S09925,C017,2024-02-22
S08621,C034,2025-01-01
S06738,C040,2025-09-02
S01617,C006,2025-12-01
S02761,C018,2024-11-19
S06325,C043,2025-06-28
S02660,C009,2024-10-03
S01338,C025,2025-01-30
S08427,C050,2025-04-16
S01377,C046,2025-07-17
S08314,C045,2025-06-10
S07813,C041,2025-09-28
S09265,C050,2025-04-02
S05785,C044,2025-05-27
S06234,C036,2025-02-24
S04658,C013,2025-03-04
S05583,C003,2024-04-27
S09848,C011,2024-03-28
S06085,C020,2025-05-26
S01674,C038,2025-10-30
S04533,C030,2024-02-27
S09407,C010,2025-11-07
S08518,C001,2024-11-06
S02498,C046,2024-08-14
S01206,C030,2025-11-30
S07641,C045,2024-11-25
S00026,C034,2025-03-13
S04006,C009,2025-06-17
S08791,C047,2023-12-19
S07080,C026,2024-02-01
S01540,C008,2025-06-07
S05582,C023,2025-07-22
S07194,C049,2025-09-17
S04334,C035,2025-07-27
S04154,C047,2025-05-31
S08944,C008,2024-06-18
S00321,C017,2025-08-21
S07382,C014,2024-11-04
S04083,C028,2024-08-11
S09750,C048,2025-04-08
S00500,C002,2025-09-03
S04929,C024,2025-07-13
S09904,C049,2024-11-14
S03287,C008,2025-03-28
S07516,C020,2024-05-15
S01296,C005,2024-01-20
S04174,C032,2023-12-08
S03050,C019,2025-08-02
S03790,C004,2025-07-08
S07801,C014,2024-12-11
S06604,C022,2024-12-11
S08221,C035,2024-02-04
S08820,C035,2025-02-23
S00612,C027,2025-06-22
S03155,C032,2024-03-20
S09054,C012,2025-06-30
S07707,C030,2025-10-02
S05078,C014,2024-10-11
S06485,C021,2024-02-09
S03102,C005,2025-05-29
S08614,C018,2025-03-05
S06593,C040,2024-01-17
S00277,C004,2025-03-11
S07915,C004,2025-08-18
S00678,C029,2024-09-10
S04970,C001,2024-11-08
S08015,C003,2025-06-14
S00345,C034,2025-05-10
S02380,C047,2025-05-13
S08912,C050,2025-04-18
S04974,C010,2024-03-16
S04733,C008,2024-08-05
S01554,C004,2025-05-24
S05262,C035,2025-09-11
S03505,C001,2024-11-08
S04224,C004,2024-11-16
S04553,C010,2025-08-04
S05266,C033,2025-04-19
S00482,C024,2024-11-12
S05208,C032,2024-02-10
S03306,C039,2025-01-31
S02831,C044,2024-06-30
S04479,C047,2025-11-27
S01830,C007,2024-11-05
S09560,C005,2024-08-30
S09451,C025,2024-10-04
S01937,C045,2025-08-19
S02890,C014,2025-10-28
S00789,C045,2023-12-05
S02212,C030,2024-06-22
S05606,C038,2025-02-19
S06162,C029,2024-12-19
S08396,C025,2024-04-25
S00341,C007,2025-10-24
S02753,C030,2024-08-23
S02023,C015,2024-10-30
S09107,C015,2025-10-30
S08052,C040,2025-10-25
S02463,C006,2025-01-30
S06385,C007,2025-12-03
S09665,C027,2024-07-13
S00354,C002,2024-05-14
S09117,C039,2025-01-18
S04245,C008,2024-04-15
S07284,C038,2024-03-03
S09347,C027,2024-06-05
S09282,C022,2025-02-15
S02770,C041,2024-08-08
S04340,C034,2025-08-21
S00706,C043,2025-07-17
S01220,C039,2024-04-05
S00842,C036,2025-01-19
S04889,C021,2023-12-20
S04596,C049,2025-03-08
S06701,C025,2025-07-24
S02861,C030,2023-12-17
S03113,C040,2025-03-29
S08111,C007,2024-01-07
S06796,C036,2024-11-25
S05139,C004,2024-06-09
S01245,C003,2024-01-18
S06978,C021,2025-03-29
S04048,C042,2024-12-17
S09108,C029,2024-04-16
S09248,C049,2025-06-07
S03341,C043,2024-12-05
S06020,C023,2025-04-13
S00018,C015,2024-03-12
S01703,C021,2024-12-18
S06248,C007,2025-03-18
S05121,C050,2025-07-23
S05038,C018,2024-09-28
S00053,C038,2024-10-04
S03363,C044,2024-09-25
S06900,C001,2024-01-31
S01296,C029,2024-05-03
S01092,C011,2024-05-15
S04838,C004,2025-01-24
S05072,C010,2025-05-12
S01129,C043,2025-09-18
S03071,C041,2024-01-21
S02368,C004,2024-10-05
S01728,C050,2025-02-07
S04653,C035,2024-01-06
S00959,C037,2025-03-21
S05436,C010,2024-04-24
