student_id,course_id,date
S523,C001,2025-08-13
S821,C036,2025-10-12
S188,C009,2025-11-07
S100,C033,2023-12-12
S307,C048,
S182,C037,2024-03-31
S586,C026,2024-03-28
S533,C014,2025-05-30
S981,C042,2024-12-16
S026,C007,2024-05-26
S019,C031,2025-04-23
S164,C009,2024-09-14
S247,C035,2024-04-18
S367,C003,2025-02-21
S926,C005,2024-08-23
S832,C033,2025-02-26
S723,C003,2025-08-29
S856,C032,2024-09-03
S349,C014,2024-04-03
S908,C001,2025-07-23
S072,C013,2025-05-26
S086,C022,2025-11-11
S028,C029,2024-01-21
S638,C043,2024-04-28
S237,C022,2024-05-30
S650,C033,2025-08-07
S076,C023,2024-03-29
S870,C016,2024-06-01
S999,C003,2024-09-12
S439,C049,2025-09-06
S903,C044,2025-05-13
S898,C001,
S791,C003,2023-12-16
S829,C005,2024-09-28
S285,C025,2023-12-06
S125,C041,2024-10-01
S556,C006,2025-06-03
S643,C012,2025-04-21
S566,C019,2025-08-16
S458,C038,2025-02-18
S446,C034,2024-05-03
S369,C015,2024-03-07
S503,C019,2024-10-27
S357,C033,2024-01-03
S037,C026,2025-03-18
S426,C013,2025-10-14
S718,C043,2023-12-12
S455,C014,
S250,C038,2024-01-17
S039,C043,2025-01-29
S652,C040,2025-11-16
S810,C027,2025-11-11
S101,C017,2024-02-08
S998,C042,2023-12-14
S839,C021,2023-12-24
S318,C035,2025-02-17
S971,C025,2025-04-11
S099,C011,2024-07-22
S111,C014,2025-11-17
S051,C008,2024-05-11
S304,C033,2025-07-18
S297,C044,2025-06-09
S689,C023,2024-11-04
S218,C028,2025-02-06
S022,C034,2024-02-28
S860,C045,2025-09-25
S221,C034,2025-01-13
S984,C019,2024-09-20
S030,C007,2024-04-12
S874,C002,2025-06-27
S899,C035,2024-11-01
S363,C049,2024-05-04
S983,C043,2025-03-16
S895,C046,2025-07-25
S412,C020,2024-06-07
S159,C001,2024-02-17
S048,C042,2025-03-11
S859,C014,2024-04-13
S537,C020,2024-09-04
S143,C027,2025-08-24
S916,C048,2024-06-08
S739,C045,2025-02-04
S072,C021,2025-04-24
S759,C015,2024-08-28
S056,C041,2025-10-30
S654,C034,2024-09-20
S880,C002,2025-06-20
S385,C034,2025-01-20
S014,C026,2025-09-29
S041,C037,2025-01-05
S016,C048,2024-04-18
S581,C005,2023-12-23
S601,C027,2023-12-15
S344,C012,2025-09-26
S419,C048,
S586,C041,2024-09-17
S082,C034,2025-05-13
S270,C008,2024-11-19
S680,C010,2024-04-08
S110,C044,2024-01-13
S620,C039,2025-09-22
S223,C013,2025-06-24
S136,C007,2024-01-21
S482,C023,
S199,C010,2024-03-02
S540,C001,2025-01-11
S990,C042,
S471,C010,2025-01-12
S814,C024,2025-09-06
S607,C017,
S852,C048,2024-08-25
S650,C009,2024-04-15
S698,C015,2024-03-28
S806,C015,2024-04-09
S563,C027,2024-12-19
S837,C016,2023-12-26
S598,C013,2024-03-07
S104,C024,
S643,C009,
S009,C043,2024-09-18
S040,C049,2025-01-08
S463,C030,2024-08-12
S386,C047,2024-04-30
S892,C046,2024-06-09
S754,C022,2025-04-28
S690,C010,
S029,C047,2024-12-18
S026,C008,2024-07-12
S147,C010,2025-12-04
S207,C041,2025-06-05
S535,C048,2024-06-23
S822,C046,2025-04-16
S427,C023,2025-05-30
S810,C038,2025-01-23
S627,C030,2024-11-25
S858,C038,2024-12-17
S586,C034,2025-01-03
S603,C043,2024-03-28
S278,C011,2025-11-06
S116,C024,2025-10-12
S049,C026,2025-11-11
S562,C003,2025-07-25
S991,C048,2024-11-17
S333,C001,2025-06-04
S146,C014,2025-09-28
S409,C038,2025-11-28
S383,C033,2024-05-18
S307,C039,
S215,C015,2024-11-29
S478,C049,2025-01-11
S273,C038,2025-07-01
S290,C034,2024-06-05
S044,C004,2025-09-18
S339,C024,
S452,C005,
S033,C025,2025-07-23
S174,C008,2024-08-17
S967,C048,2024-06-16
S034,C013,2024-03-23
S198,C020,2024-12-20
S998,C039,2025-11-08
S497,C014,2025-10-15
S226,C017,2025-05-11
S766,C036,
S423,C028,2025-01-17
S614,C032,2024-05-02
S105,C021,2025-09-27
S905,C042,2025-09-01
S241,C007,2024-08-23
S944,C044,2024-03-12
S303,C024,2025-11-05
S573,C030,2024-06-21
S327,C021,2025-09-03
S870,C006,2025-05-18
S256,C010,2024-06-09
S894,C035,2024-06-05
S457,C049,2024-12-02
S227,C017,2025-12-02
S737,C030,2024-07-26
S976,C041,2025-08-26
S479,C018,2024-06-03
S263,C042,2025-10-14
S032,C013,2024-06-17
S190,C039,2025-01-24
S344,C027,2025-08-22
S197,C027,2025-09-04
S558,C024,2024-03-09
S444,C023,2025-11-25
S603,C033,2025-05-20
S860,C042,2024-07-08
S650,C006,2024-10-11
S272,C042,2025-05-31
S236,C005,2024-05-13
S353,C028,2024-11-25
S072,C047,2024-01-05
S938,C029,
S758,C035,2025-08-02
S471,C006,2024-07-02
S761,C033,2024-05-17
S532,C002,2025-05-12
S848,C018,2024-04-17
S607,C022,2025-01-18
S939,C026,
S120,C035,2024-06-22
S545,C022,2025-11-30
S629,C044,2024-08-12
S730,C006,2025-10-19
S719,C040,2024-06-29
S391,C048,2025-05-19
S058,C018,2024-03-24
S731,C009,2024-03-27
S124,C049,2024-07-15
S372,C012,2025-01-31
S509,C028,2024-04-06
S249,C045,2025-11-04
S553,C036,2025-10-28
S424,C016,2025-05-20
S227,C032,2025-07-08
S021,C011,2024-05-26
S011,C003,2025-08-18
S582,C027,2024-08-26
S848,C012,2024-03-13
S520,C037,2024-10-05
S287,C011,2024-02-13
S804,C007,2025-10-19
S753,C031,2023-12-27
S571,C005,2025-01-18
S979,C042,2024-07-13
S495,C004,2025-11-30
S644,C010,2025-04-23
S351,C029,2024-06-19
S696,C050,2025-09-03
S669,C010,2024-10-16
S090,C003,
S152,C010,2024-12-23
S482,C045,2024-03-02
S792,C045,2024-04-16
S977,C017,2025-04-29
S833,C016,2025-07-13
S315,C034,2024-03-03
S157,C040,2024-02-14
S530,C045,2025-01-02
S431,C041,2025-07-16
S145,C009,2024-12-11
S523,C049,2025-09-07
S911,C037,2024-01-13
S382,C026,2024-12-18
S604,C012,2025-04-24
S886,C003,2024-03-17
S626,C001,2024-07-07
S487,C017,2025-05-29
S740,C002,2025-03-19
S464,C031,
S804,C028,2024-04-02
S804,C047,2025-01-27
S365,C002,2025-01-28
S319,C041,2024-04-30
S420,C015,2024-04-07
S272,C014,
S880,C009,2025-06-01
S466,C022,2025-01-06
S201,C004,2025-07-15
S464,C050,2024-01-22
S288,C038,2025-05-05
S856,C017,2024-07-04
S237,C028,2024-12-06
S577,C019,2023-12-24
S843,C003,2025-09-20
S930,C033,2024-01-24
S262,C003,2025-10-09
S941,C035,2025-04-04
S560,C004,
S301,C022,2025-07-05
S046,C049,
S836,C032,2023-12-21
S795,C008,2024-01-20
S700,C035,2024-03-01
S760,C050,2025-06-18
S355,C046,2025-06-13
S148,C020,2025-09-13
S168,C013,2024-08-14
S419,C035,2024-09-05
S698,C021,2024-10-20
S273,C020,2025-10-16
S512,C027,2024-09-02
S560,C045,2025-05-28
S749,C019,2024-10-17
S774,C002,2024-11-24
S210,C024,2024-05-03
S851,C021,2024-02-04
S972,C016,2024-10-22
S272,C050,2025-07-24
S712,C035,2025-05-31
S743,C042,2024-12-01
S255,C011,2024-01-20
S590,C039,2024-11-30
S964,C049,2023-12-07
S512,C027,2024-01-18
S447,C036,2024-08-30
S375,C049,2025-08-31
S938,C037,2024-01-11
S835,C041,2025-01-30
S316,C041,2024-07-02
S619,C018,2025-07-03
S022,C032,2025-04-01
S436,C005,2025-09-17
S401,C023,2024-03-13
S466,C023,2024-02-15
S718,C030,2025-05-17
S963,C045,2025-02-18
S139,C046,2025-04-26
S528,C010,2025-02-20
S213,C029,2025-07-29
S118,C042,2025-01-16
S004,C025,2025-08-05
S565,C044,2025-01-11
S733,C036,
S372,C041,2025-08-21
S151,C049,2024-09-24
S513,C029,2024-04-13
S457,C048,2024-10-30
S906,C021,2024-07-02
S974,C002,2025-04-03
S602,C045,2024-10-04
S319,C039,
S874,C027,2024-02-20
S270,C045,2025-07-02
S039,C003,2024-04-11
S538,C008,2024-11-09
S188,C006,2025-09-23
S047,C005,2024-02-13
S586,C050,2024-08-29
S219,C029,2024-08-03
S007,C037,2025-02-12
S199,C036,
S356,C025,
S814,C002,2025-10-14
S366,C017,2024-04-30
S706,C032,2025-12-01
S786,C009,2024-10-23
S339,C023,2025-02-13
S639,C050,2024-10-28
S497,C032,2024-10-18
S982,C034,2025-02-24
S888,C038,2025-07-03
S143,C044,2025-08-15
S776,C019,2025-03-25
S532,C002,
S298,C018,2024-09-19
S817,C034,2025-01-05
S920,C015,
S654,C027,2024-03-21
S369,C014,
S292,C015,2025-08-07
S966,C021,2025-12-03
S646,C009,2023-12-22
S733,C032,2025-04-03
S721,C040,2024-12-15
S037,C047,2025-08-19
S375,C012,2024-01-24
S231,C044,2024-03-10
S627,C033,2024-04-24
S169,C011,2025-04-22
S320,C004,2025-06-20
S728,C020,2024-06-25
S715,C048,2025-04-15
S204,C023,2024-04-19
S581,C045,2024-08-25
S980,C014,2024-06-04
S328,C009,2023-12-13
S622,C022,2025-01-08
S834,C006,2024-03-04
S634,C043,2025-06-22
S654,C029,2025-08-08
S044,C023,2024-01-22
S026,C006,2024-10-25
S340,C043,2025-02-22
S401,C008,2024-05-07
S537,C022,2024-02-19
S858,C017,2024-09-15
S722,C031,2024-04-19
S556,C007,2025-10-19
S438,C007,2025-07-29
S091,C028,2025-06-23
S819,C031,2024-08-13
S035,C021,
S389,C006,2025-03-19
S033,C005,
S304,C009,2025-02-06
S353,C015,2024-10-03
S026,C002,2025-06-18
S008,C007,2024-10-28
S011,C025,
S463,C021,2024-08-09
S311,C021,2024-09-01
S966,C041,2025-04-09
S038,C020,2024-03-07
S245,C005,2025-06-21
S442,C009,2025-05-27
S345,C010,2024-03-06
S210,C043,2024-11-24
S320,C040,2024-03-13
S524,C002,2025-03-24
S450,C016,2024-08-04
S187,C017,2025-02-27
S160,C010,2025-03-26
S292,C024,2024-06-04
S742,C005,2025-05-13
S244,C045,2024-07-20
S328,C033,2024-05-18
S585,C039,2025-11-16
S905,C016,2024-10-24
S204,C044,2025-06-24
S497,C012,2024-11-01
S643,C015,2025-02-06
S999,C027,2024-05-25
S899,C014,2024-01-05
S258,C042,2024-06-26
S172,C012,2024-12-17
S870,C043,2024-12-05
S295,C013,2025-02-23
S985,C027,2024-02-27
S044,C033,2025-09-24
S809,C044,2025-08-11
S442,C046,
S529,C040,2025-04-09
S703,C003,2024-08-19
S054,C012,2025-03-28
S721,C043,2024-06-24
S521,C010,2025-10-22
S487,C012,2025-10-17
S545,C005,2025-08-25
S326,C028,2025-03-28
S251,C030,2024-10-07
S520,C017,2025-12-01
S053,C011,2024-06-24
S083,C013,2025-05-31
S540,C014,2024-03-17
S474,C047,2025-05-04
S087,C014,2025-06-24
S001,C024,2025-03-07
S790,C031,2025-03-01
S524,C033,2025-07-09
S854,C008,2025-11-20
S377,C030,2024-03-19
S436,C029,2025-06-30
S749,C001,2024-12-03
S273,C008,2023-12-14
S135,C036,2025-03-04
S747,C034,2025-11-21
S867,C021,2025-03-02
S284,C030,2024-08-23
S974,C019,2024-03-25
S674,C049,2025-09-06
S499,C042,2025-02-02
S777,C038,
S878,C011,2025-06-28
S791,C037,2025-09-15
S134,C048,2023-12-08
S054,C019,2025-09-10
S401,C018,2024-05-21
S467,C015,2024-12-13
S828,C002,2025-09-25
S798,C009,2025-10-01
S147,C039,2024-12-03
S409,C049,2025-11-22
S449,C019,2024-12-19
S227,C045,2024-10-29
S044,C003,2024-06-29
S872,C045,2025-03-21
S167,C045,2024-02-18
S495,C038,2025-05-15
S811,C036,2025-07-24
S930,C008,2024-06-02
S874,C018,2024-03-05
S247,C004,2024-04-24
S631,C030,2025-03-23
S275,C015,2025-04-25
S050,C008,2024-03-05
S697,C007,2024-12-15
S571,C012,2025-09-03
S981,C002,2025-07-14
S356,C032,2025-02-13
S617,C006,2024-08-03
S459,C006,2024-02-01
S010,C027,2025-11-17
S102,C006,2024-03-05
S624,C020,2025-10-16
S813,C008,2024-03-10
S898,C036,2024-06-18
S781,C016,2023-12-16
S323,C014,2024-12-08
S580,C027,2025-07-04
S441,C039,2025-06-12
S536,C039,2024-04-12
S744,C046,2025-06-18
S201,C021,2025-09-15
S135,C022,2024-09-17
S928,C029,2024-08-24
S870,C025,2025-01-17
S477,C004,2023-12-12
S286,C031,2025-11-09
S185,C037,2024-10-29
S568,C041,2024-10-11
S966,C003,
S463,C023,
S832,C041,2024-05-24
S940,C049,2025-06-19
S366,C003,
S522,C028,2025-04-11
S231,C020,2025-08-30
S522,C031,2025-06-10
S737,C007,2024-07-02
S560,C047,2025-03-20
S410,C036,2024-03-07
S671,C010,2024-01-27
S067,C007,2025-09-25
S841,C029,2024-01-26
S821,C002,2024-01-06
S138,C036,2024-10-31
S848,C038,2024-07-03
S044,C017,2024-07-28
S559,C023,2024-04-16
S973,C036,2024-12-19
S209,C047,2024-08-15
S873,C002,
S964,C016,2025-08-02
S165,C030,2025-10-30
S035,C018,2025-01-21
S239,C045,2025-02-10
S873,C033,2024-08-31
S740,C042,2024-04-18
S674,C016,2025-05-09
S052,C047,2025-01-17
S488,C031,2024-05-06
S932,C006,2024-10-07
S529,C013,2024-02-24
S743,C015,2024-10-02
S349,C007,2024-08-26
S395,C023,2025-08-20
S503,C035,2025-11-11
S207,C018,2025-09-23
S186,C028,2025-09-10
S780,C023,2024-03-01
S266,C003,2024-09-07
S132,C048,2024-02-26
S289,C030,2024-03-20
S774,C037,2024-05-10
S768,C040,2025-01-08
S814,C019,2025-05-07
S458,C030,2025-06-05
S343,C027,2025-08-17
S652,C047,2025-11-16
S705,C043,2024-08-26
S867,C041,2025-10-29
S806,C026,2025-11-25
S625,C024,2024-02-21
S064,C001,2025-11-27
S734,C005,2025-02-07
S654,C031,
S854,C022,2025-04-28
S473,C045,2024-10-10
S144,C023,2024-01-10
S082,C033,2025-09-09
S275,C008,2025-11-14
S827,C009,2025-02-05
S178,C017,2025-06-13
S801,C035,2024-05-08
S670,C008,2024-09-02
S569,C007,2024-08-11
S843,C050,2025-09-20
S529,C005,2024-03-07
S566,C027,2024-11-27
S472,C007,2024-09-04
S805,C025,
S683,C021,2024-02-06
S539,C050,2025-03-24
S198,C036,2025-03-13
S017,C037,2025-11-04
S326,C021,2024-11-19
S505,C015,2025-09-03
S686,C016,2024-05-31
S194,C031,
S890,C008,2024-11-18
S561,C018,2024-06-21
S501,C017,2024-04-26
S505,C005,2025-09-20
S605,C002,2024-03-13
S545,C026,2024-08-04
S670,C019,2024-08-11
S876,C015,2024-01-06
S056,C015,2023-12-27
S336,C017,2025-04-22
S480,C013,
S312,C003,2025-07-11
S339,C007,2024-12-15
S253,C044,2025-03-22
S823,C025,2025-05-23
S643,C036,2025-03-29
S953,C018,2025-02-17
S192,C013,2025-03-13
S185,C033,2025-07-15
S265,C021,2025-11-12
S995,C002,2025-03-16
S467,C033,2025-11-15
S841,C011,2024-03-12
S889,C029,2024-01-01
S116,C016,2025-01-18
S759,C040,2024-02-18
S223,C001,2024-02-03
S131,C012,2024-11-18
S986,C023,2024-10-19
S378,C041,2024-09-21
S624,C006,2024-08-20
S105,C013,2025-05-10
S090,C005,2024-05-15
S119,C043,2025-03-11
S697,C029,
S864,C036,
S126,C032,
S976,C003,2024-03-30
S992,C004,2024-12-25
S677,C040,2025-07-09
S604,C021,
S585,C031,2025-02-09
S313,C040,2025-01-26
S980,C017,2024-10-04
S881,C017,2025-09-24
S426,C017,2024-07-31
S739,C034,2025-05-24
S978,C017,2024-09-20
S645,C031,2025-05-21
S896,C038,2025-07-30
S448,C047,2025-04-22
S740,C008,2025-05-21
S175,C022,2024-08-23
S112,C008,2024-12-24
S804,C033,2024-09-07
S402,C049,2024-10-13
S596,C028,2024-01-25
S536,C012,2025-04-02
S246,C014,2024-04-17
S276,C021,2024-10-31
S347,C001,2024-08-08
S112,C030,2025-07-25
S406,C026,2024-12-01
S364,C038,2025-11-28
S310,C006,2025-04-01
S233,C009,2025-11-20
S025,C004,2024-11-24
S630,C010,2025-06-13
S216,C045,2024-06-14
S976,C022,2025-11-14
S052,C016,2024-03-28
S611,C026,2024-09-01
S946,C001,2025-12-03
S332,C012,2025-04-20
S828,C045,2024-02-25
S456,C030,2025-01-26
S070,C032,2025-10-13
S042,C043,2024-09-28
S211,C013,2025-02-16
S204,C033,2024-03-11
S240,C027,2024-09-03
S733,C043,2025-09-16
S959,C011,2023-12-29
S408,C035,2024-03-25
S934,C006,2024-08-16
S754,C009,2025-08-23
S906,C018,2024-03-08
S724,C006,2025-01-05
S233,C011,2024-08-10
S088,C024,2024-11-11
S464,C005,2025-10-10
S442,C030,2024-02-13
S556,C013,2025-08-22
S552,C009,2023-12-18
S983,C007,2024-12-22
S815,C012,
S806,C038,2025-08-02
S599,C035,2025-03-03
S616,C003,
S673,C005,2025-11-08
S816,C034,2024-02-18
S143,C027,2024-02-14
S757,C011,2024-11-03
S125,C007,2024-09-04
S859,C048,2024-04-30
S865,C037,2025-06-17
S443,C012,2024-10-04
S975,C044,2024-01-01
S104,C014,2025-08-02
S268,C025,
S156,C018,2025-05-01
S946,C010,2024-10-06
S495,C001,2025-02-25
S107,C036,2025-01-27
S392,C025,2024-03-19
S962,C022,2025-06-11
S084,C024,2024-05-04
S346,C033,2025-05-29
S248,C033,2023-12-06
S894,C049,2024-10-17
S034,C001,2024-03-16
S955,C024,2024-04-21
S518,C033,2024-01-05
S481,C025,2023-12-30
S673,C039,2024-08-05
S447,C042,2025-01-11
S332,C039,2025-08-01
S324,C020,2025-11-28
S011,C021,2024-06-21
S621,C008,2024-10-26
S532,C029,2024-06-02
S257,C017,2025-08-03
S815,C014,2025-11-27
S523,C046,2024-10-05
S171,C037,2025-09-06
S252,C031,2025-05-09
S475,C027,2024-03-14
S490,C034,2024-10-14
S571,C020,2024-04-12
S669,C037,2025-04-21
S144,C028,2024-01-27
S909,C006,2024-04-29
S099,C018,2023-12-26
S836,C046,2025-07-13
S628,C005,
S666,C044,2025-05-23
S019,C035,2024-12-29
S859,C003,2025-07-10
S425,C004,2025-02-18
S639,C037,2025-06-28
S318,C009,2024-09-06
S706,C007,2023-12-16
S289,C030,
S889,C014,2025-02-02
S944,C001,2023-12-14
S832,C002,2024-10-11
S670,C011,2024-02-27
S443,C045,2024-06-10
S855,C004,2024-09-10
S365,C010,2023-12-10
S853,C010,2025-01-22
S541,C012,2024-01-09
S838,C040,2024-04-30
S841,C030,2023-12-31
S390,C011,2025-01-03
S130,C034,2024-11-01
S411,C005,2024-09-03
S612,C043,2024-05-30
S864,C035,2024-04-08
S608,C050,2024-04-30
S269,C026,2025-12-04
S176,C005,2025-10-19
S897,C038,2024-08-07
S546,C046,
S051,C024,2025-07-10
S584,C009,2024-01-10
S368,C037,2025-10-14
S003,C036,2023-12-05
S537,C027,2025-06-09
S847,C021,2024-01-29
S681,C013,2024-03-13
S901,C003,2025-06-06
S778,C001,2025-06-08
S363,C014,2025-07-27
S088,C031,2024-09-11
S428,C021,2025-11-17
S829,C014,2025-07-06
S586,C019,2025-02-11
S283,C048,2025-01-21
S509,C041,2024-03-17
S505,C009,2025-05-09
S412,C026,2025-03-22
S717,C038,2025-03-19
S469,C043,2025-01-27
S435,C028,2025-07-06
S437,C003,2025-06-23
S626,C028,2025-06-09
S759,C028,2024-05-29
S708,C008,2025-03-17
S465,C010,2024-08-11
S478,C002,2025-09-17
S009,C027,2025-08-16
S999,C016,2025-01-31
